longitude,latitude,X,Y,Z,speedbump,pothole
-118.291597,34.018992,0.001816,-0.001002,-0.001722,0,0
-118.291597,34.018992,-0.000991,0.000324,0.000425,0,0
-118.291597,34.018992,-0.001673,-0.000429,0.000391,0,0
-118.291597,34.018992,0.004027,0.000345,-0.000892,0,0
-118.291597,34.018992,-0.004701,-0.00005,0.00094,0,0
-118.291597,34.018992,0.005082,0.000185,-0.001895,0,0
-118.291597,34.018993,-0.00513,0.000299,0.002991,0,0
-118.291597,34.018993,0.004529,-0.001144,-0.002309,0,0
-118.291597,34.018993,-0.003792,0.000068,0.00086,0,0
-118.291597,34.018993,0.00312,0.000275,-0.001519,0,0
-118.291597,34.018993,-0.001775,0.00045,0.001671,0,0
-118.291597,34.018993,-0.00003,-0.000086,0.000265,0,0
-118.291597,34.018993,0.001853,0.000241,-0.001467,0,0
-118.291597,34.018993,-0.003294,-0.000187,0.000804,0,0
-118.291597,34.018993,0.005156,-0.000731,-0.000649,0,0
-118.291597,34.018993,-0.00557,0.001148,0.002129,0,0
-118.291597,34.018993,0.004117,-0.000409,-0.002574,0,0
-118.291597,34.018993,-0.002891,0.000814,0.002211,0,0
-118.291597,34.018992,0.001589,-0.000703,-0.001167,0,0
-118.291597,34.018992,0.000913,-0.000378,-0.001327,0,0
-118.291597,34.018992,-0.003233,0.000134,0.001305,0,0
-118.291597,34.018992,0.004349,-0.000352,-0.001277,0,0
-118.291597,34.018992,-0.004122,0.000906,0.001947,0,0
-118.291597,34.018992,0.004249,-0.000692,-0.001684,0,0
-118.291597,34.018992,-0.004858,0.000443,0.001656,0,0
-118.291597,34.018992,0.002605,-0.001064,-0.001396,0,0
-118.291597,34.018992,-0.000825,0.001067,0.001183,0,0
-118.291597,34.018992,0.004719,-0.001271,-0.004126,0,0
-118.291597,34.018992,-0.004056,0.001086,0.004554,0,0
-118.291597,34.018992,0.003658,-0.004394,0.004106,0,0
-118.291597,34.018992,-0.003277,0.004025,-0.00433,0,0
-118.291597,34.018992,0.001263,0.000532,-0.000677,0,0
-118.291597,34.018992,-0.000762,-0.001204,0.000037,0,0
-118.291597,34.018992,-0.002283,0.00101,0.000535,0,0
-118.291597,34.018992,0.0038,-0.000538,-0.000878,0,0
-118.291597,34.018992,-0.004178,0.00065,0.000904,0,0
-118.291597,34.018992,0.004841,-0.000795,-0.00012,0,0
-118.291597,34.018992,-0.004439,0.000272,-0.000607,0,0
-118.291597,34.018992,0.004148,0.000445,0.000107,0,0
-118.291597,34.018992,-0.004519,-0.000854,-0.000076,0,0
-118.291597,34.018992,0.003941,0.000464,0.000126,0,0
-118.291597,34.018992,-0.003185,0.000305,-0.00011,0,0
-118.291597,34.018992,0.001698,-0.000068,-0.001159,0,0
-118.291597,34.018992,-0.000688,0.000145,0.000706,0,0
-118.291597,34.018992,-0.001139,0.000174,0.000661,0,0
-118.291597,34.018992,0.002493,-0.000084,-0.000213,0,0
-118.291597,34.018992,-0.002384,-0.000668,-0.000548,0,0
-118.291597,34.018992,0.001943,0.000489,0.000026,0,0
-118.291597,34.018992,-0.002269,-0.000045,0.001094,0,0
-118.291597,34.018992,0.002972,-0.000106,-0.00181,0,0
-118.291597,34.018992,-0.003739,0.000194,0.001341,0,0
-118.291597,34.018992,0.004319,-0.000752,-0.001056,0,0
-118.291597,34.018992,-0.004514,0.000893,0.001567,0,0
-118.291597,34.018992,0.004582,-0.000451,-0.001455,0,0
-118.291597,34.018992,-0.004436,0.000347,0.001232,0,0
-118.291597,34.018992,0.004694,-0.000983,-0.000731,0,0
-118.291597,34.018992,-0.004948,0.001106,0.000876,0,0
-118.291597,34.018992,0.003919,0.000003,-0.001198,0,0
-118.291597,34.018992,-0.002574,0.000073,0.001699,0,0
-118.291597,34.018992,0.001775,-0.000112,-0.000991,0,0
-118.291597,34.018992,0.00017,-0.000668,-0.000305,0,0
-118.291597,34.018992,-0.002384,0.00101,0.0008,0,0
-118.291597,34.018992,0.002745,-0.000843,0.000177,0,0
-118.291597,34.018992,-0.002211,0.00103,-0.000191,0,0
-118.291597,34.018992,0.002251,-0.001117,-0.001313,0,0
-118.291597,34.018992,-0.002737,0.000062,-0.000048,0,0
-118.291597,34.018992,0.003224,0.000208,0.000442,0,0
-118.291597,34.018992,-0.00311,0.000025,0.000809,0,0
-118.291597,34.018992,0.00346,0.000299,0.000652,0,0
-118.291597,34.018992,-0.007579,-0.009308,-0.031749,0,0
-118.291597,34.018991,0.007013,0.010977,0.03046,0,0
-118.291597,34.018991,-0.002802,-0.001656,0.001109,0,0
-118.291597,34.018991,0.00309,-0.000839,-0.001444,0,0
-118.291597,34.018991,-0.003012,0.000958,0.001575,0,0
-118.291598,34.018987,0.002566,-0.001088,-0.000868,0,0
-118.291598,34.018987,-0.002018,0.000554,-0.000011,0,0
-118.291598,34.018987,0.000268,0.000014,-0.000223,0,0
-118.291598,34.018987,0.002371,-0.000613,-0.000246,0,0
-118.291597,34.018989,-0.003923,0.001248,0.00117,0,0
-118.291597,34.018989,0.003812,-0.001078,-0.001814,0,0
-118.291597,34.018989,-0.003913,0.000324,0.000994,0,0
-118.291597,34.018989,0.003755,-0.000188,-0.000429,0,0
-118.291597,34.018989,-0.002665,0.000638,0.000658,0,0
-118.291597,34.018989,0.001184,-0.000014,-0.000593,0,0
-118.291597,34.018989,-0.002682,-0.000654,0.000864,0,0
-118.291597,34.018989,0.003278,0.000426,-0.000832,0,0
-118.291597,34.01899,0.000202,-0.000255,0.000191,0,0
-118.291597,34.01899,-0.002916,0.000442,-0.000426,0,0
-118.291597,34.01899,0.003269,-0.000535,-0.000044,0,0
-118.291597,34.01899,-0.002967,0.000555,0.001263,0,0
-118.291597,34.01899,0.002745,0.000056,-0.000657,0,0
-118.291597,34.01899,-0.002818,-0.000742,-0.000541,0,0
-118.291597,34.01899,0.002936,0.000507,0.000391,0,0
-118.291597,34.01899,-0.004025,-0.000003,0.000672,0,0
-118.291597,34.018989,0.003457,-0.000577,-0.000955,0,0
-118.291597,34.018989,-0.001847,0.000607,-0.00012,0,0
-118.291597,34.018989,0.000767,-0.000313,0.000714,0,0
-118.291597,34.018989,0.001069,0.000585,0.000316,0,0
-118.291597,34.018989,-0.000706,-0.000185,-0.000549,0,0
-118.291597,34.018989,-0.002336,0.000296,0.000487,0,0
-118.291597,34.018989,0.004274,-0.000569,-0.000569,0,0
-118.291597,34.018989,-0.003972,-0.000405,0.000527,0,0
-118.291597,34.018989,0.003355,0.000311,-0.001386,0,0
-118.291597,34.018989,-0.003241,0.000227,0.002101,0,0
-118.291597,34.018989,0.004229,-0.000331,-0.001235,0,0
-118.291597,34.018989,-0.004817,0.000518,0.000557,0,0
-118.291597,34.018989,0.004579,-0.0004,-0.001186,0,0
-118.291597,34.018989,-0.005034,0.000434,0.001947,0,0
-118.291597,34.018989,0.005362,-0.00065,-0.001399,0,0
-118.291597,34.018989,-0.004517,0.000784,0.000951,0,0
-118.291597,34.018989,0.002594,0.000274,-0.001282,0,0
-118.291597,34.018989,-0.001091,-0.000705,0.000941,0,0
-118.291597,34.018989,0.00115,0.000934,0.00009,0,0
-118.291597,34.018989,-0.000618,-0.001206,-0.000473,0,0
-118.291597,34.018989,0.000591,-0.000151,-0.001634,0,0
-118.291597,34.018989,-0.000848,0.000991,0.002228,0,0
-118.291597,34.018989,-0.00045,0.00068,0.000227,0,0
-118.291597,34.018989,0.003056,-0.001498,-0.001766,0,0
-118.291597,34.018989,-0.003401,-0.000725,0.001189,0,0
-118.291597,34.018989,0.003348,0.000708,-0.000611,0,0
-118.291597,34.018989,-0.003705,0.000075,0.000577,0,0
-118.291597,34.018989,0.003409,0.000495,-0.000319,0,0
-118.291597,34.018989,-0.002818,-0.000345,0.001335,0,0
-118.291597,34.018989,0.003327,-0.000658,-0.0018,0,0
-118.291597,34.018989,-0.003029,0.000958,0.001211,0,0
-118.291597,34.018989,0.001637,-0.000299,-0.002119,0,0
-118.291597,34.018989,-0.00054,0.000588,0.002931,0,0
-118.291597,34.018989,0.000563,-0.000207,-0.001072,0,0
-118.291597,34.018989,0.000131,-0.000923,0.000439,0,0
-118.291597,34.018989,-0.000571,0.000498,-0.001791,0,0
-118.291597,34.018989,0.000772,-0.000405,0.001665,0,0
-118.291597,34.018989,-0.001452,-0.00126,-0.001299,0,0
-118.291597,34.018989,0.000515,0.000624,0.001701,0,0
-118.291597,34.018989,-0.000391,-0.00085,-0.001892,0,0
-118.291598,34.018985,0.001133,0.001612,0.001593,0,0
-118.291598,34.018985,-0.000769,-0.001604,-0.000943,0,0
-118.291598,34.018985,0.000275,-0.000126,0.001265,0,0
-118.291598,34.018985,-0.000607,-0.000616,-0.001881,0,0
-118.291597,34.018985,0.001445,0.001618,0.0019,0,0
-118.291597,34.018985,-0.001414,-0.001766,-0.001856,0,0
-118.291597,34.018985,0.000762,0.001576,0.003194,0,0
-118.291597,34.018985,-0.000157,-0.000694,-0.003085,0,0
-118.291597,34.018985,-0.000336,-0.001427,0.000254,0,0
-118.291597,34.018985,0.001198,0.002024,0.000837,0,0
-118.291597,34.018985,-0.001933,-0.000124,-0.001707,0,0
-118.291597,34.018985,0.001386,0.001828,0.001179,0,0
-118.291597,34.018984,-0.000638,0.001382,-0.000025,0,0
-118.291597,34.018984,0.00073,0.00059,0.000663,0,0
-118.291597,34.018984,-0.000216,-0.000305,-0.001715,0,0
-118.291597,34.018984,0.000509,0.000406,0.000786,0,0
-118.291598,34.018985,-0.000767,-0.000873,0.000509,0,0
-118.291598,34.018985,-0.000213,-0.000179,0.000188,0,0
-118.291598,34.018985,0.000921,0.00105,-0.00154,0,0
-118.291598,34.018985,-0.001749,0.000412,0.002284,0,0
-118.291597,34.018978,0.001573,-0.000064,-0.001576,0,0
-118.291597,34.018978,-0.001265,-0.000719,-0.000117,0,0
-118.291597,34.018978,0.000773,-0.001391,0.000398,0,0
-118.291597,34.018978,0.001855,-0.002984,-0.000333,0,0
-118.291597,34.018981,-0.002304,0.001775,0.000602,0,0
-118.291597,34.018981,0.00019,0.000699,-0.000958,0,0
-118.291597,34.018981,-0.000436,-0.000815,0.001799,0,0
-118.291597,34.018981,0.001961,0.000118,-0.000247,0,0
-118.291597,34.018981,-0.002144,-0.000263,-0.000825,0,0
-118.291597,34.018981,0.001864,0.000587,-0.001063,0,0
-118.291597,34.018981,-0.001587,-0.000257,0.001668,0,0
-118.291597,34.018981,0.000705,-0.000117,-0.000237,0,0
-118.291597,34.01898,0.000916,-0.000058,0.000769,0,0
-118.291597,34.01898,-0.002362,-0.000823,-0.002603,0,0
-118.291597,34.01898,0.001708,0.001856,0.002927,0,0
-118.291597,34.01898,-0.000229,-0.000541,-0.001859,0,0
-118.291597,34.018981,-0.000366,-0.00197,-0.001198,0,0
-118.291597,34.018981,-0.001947,0.00194,0.001749,0,0
-118.291597,34.018981,0.003485,0.000177,0.000635,0,0
-118.291597,34.018981,-0.004251,0.000093,-0.000489,0,0
-118.291597,34.018981,0.004517,-0.000143,-0.000738,0,0
-118.291597,34.018981,-0.003549,-0.000179,0.001326,0,0
-118.291597,34.018981,0.002678,0.000784,-0.000243,0,0
-118.291597,34.018981,-0.003126,-0.00021,0.002076,0,0
-118.291597,34.018983,0.002913,0.000887,-0.002507,0,0
-118.291597,34.018983,-0.001757,-0.001055,-0.000419,0,0
-118.291597,34.018983,0.001105,-0.001122,-0.000415,0,0
-118.291597,34.018983,-0.000251,0.001621,0.002538,0,0
-118.291597,34.018983,-0.001844,-0.00016,-0.002093,0,0
-118.291597,34.018983,0.002879,-0.000694,0.000568,0,0
-118.291597,34.018983,-0.002575,0.000251,-0.000321,0,0
-118.291597,34.018983,0.002538,-0.000389,-0.000188,0,0
-118.291597,34.018983,-0.003025,0.0007,0.000431,0,0
-118.291597,34.018983,0.002737,-0.000145,0.000275,0,0
-118.291597,34.018983,-0.002325,-0.000128,0.000058,0,0
-118.291597,34.018983,0.003226,-0.00024,-0.000275,0,0
-118.291597,34.018983,-0.005343,-0.000664,-0.001768,0,0
-118.291597,34.018983,0.005533,0.000948,0.001246,0,0
-118.291597,34.018983,-0.00366,-0.000106,0.000356,0,0
-118.291597,34.018983,0.003196,0.000319,-0.000531,0,0
-118.291597,34.018983,-0.004336,-0.001214,0.000134,0,0
-118.291597,34.018983,0.005286,-0.000716,-0.001083,0,0
-118.291597,34.018983,-0.005219,0.002569,0.002995,0,0
-118.291597,34.018983,0.003716,-0.000817,-0.001943,0,0
-118.291597,34.018983,-0.001232,-0.001281,-0.000056,0,0
-118.291597,34.018983,0.000079,0.000739,0.000594,0,0
-118.291597,34.018983,-0.000229,0.00009,0.000247,0,0
-118.291597,34.018983,0.00061,0.000157,-0.00119,0,0
-118.291597,34.018983,-0.002153,-0.000026,0.00091,0,0
-118.291597,34.018983,0.002938,-0.000039,0.000143,0,0
-118.291597,34.018983,-0.001673,-0.000559,-0.002203,0,0
-118.291597,34.018983,0.000896,-0.000269,-0.000699,0,0
-118.291597,34.018983,-0.001248,0.001503,0.005248,0,0
-118.291597,34.018983,0.000047,-0.001092,-0.002767,0,0
-118.291597,34.018983,0.001357,0.000654,0.000498,0,0
-118.291597,34.018983,-0.001929,-0.000201,-0.00162,0,0
-118.291597,34.018983,0.002958,0.000031,0.001019,0,0
-118.291597,34.018983,-0.004,0.000134,0.000011,0,0
-118.291597,34.018983,0.004515,-0.000363,-0.000625,0,0
-118.291597,34.018983,-0.004694,0.000731,0.000876,0,0
-118.291597,34.018983,0.004839,-0.001268,-0.000669,0,0
-118.291597,34.018983,-0.004559,0.001056,0.000137,0,0
-118.291597,34.018983,0.004385,-0.0003,-0.000138,0,0
-118.291597,34.018983,-0.004231,-0.000593,0.000534,0,0
-118.291597,34.018983,0.004125,0.000979,0.000546,0,0
-118.291597,34.018983,-0.0037,-0.000713,-0.000507,0,0
-118.291597,34.018983,0.002359,0.001761,-0.000991,0,0
-118.291597,34.018983,-0.001116,-0.001024,0.002244,0,0
-118.291597,34.018983,0.000002,-0.000797,-0.00173,0,0
-118.291597,34.018983,0.001402,0.000506,0.000719,0,0
-118.291597,34.018983,-0.002359,-0.000333,-0.001035,0,0
-118.291597,34.018983,0.002588,-0.000124,0.001629,0,0
-118.291597,34.018983,-0.00297,0.000331,-0.001049,0,0
-118.291597,34.018983,0.004501,-0.000299,-0.000389,0,0
-118.291597,34.018983,-0.004789,0.000551,0.001108,0,0
-118.291597,34.018983,0.004416,-0.001151,-0.001005,0,0
-118.291597,34.018983,-0.004276,0.001147,0.000341,0,0
-118.291597,34.018983,0.004486,-0.000325,0.000314,0,0
-118.291597,34.018983,-0.005226,0.000188,0.000271,0,0
-118.291597,34.018983,0.005152,-0.000352,-0.000949,0,0
-118.291597,34.018983,-0.004729,-0.000173,0.00051,0,0
-118.291597,34.018983,0.004187,0.000976,0.000162,0,0
-118.291597,34.018983,-0.00283,-0.000839,0.000871,0,0
-118.291597,34.018983,0.001562,0.000154,-0.001127,0,0
-118.291597,34.018983,-0.000986,0.000395,0.001049,0,0
-118.291597,34.018983,0,-0.00019,-0.001427,0,0
-118.291597,34.018983,0.001333,0.000713,0.00108,0,0
-118.291597,34.018983,-0.001044,-0.000836,-0.000459,0,0
-118.291597,34.018983,-0.000417,0.000165,0.000037,0,0
-118.291597,34.018983,0.00042,0.00003,-0.000621,0,0
-118.291597,34.018983,0.000725,-0.000411,0.000126,0,0
-118.291597,34.018983,-0.002329,0.000554,0.001456,0,0
-118.291597,34.018983,0.004069,-0.000397,-0.001539,0,0
-118.291597,34.018982,-0.004293,0.000349,0.00004,0,0
-118.291597,34.018982,0.002855,-0.000563,-0.000103,0,0
-118.291597,34.018982,-0.00276,0.00044,0.00042,0,0
-118.291597,34.018982,0.004035,-0.000106,-0.000204,0,0
-118.291597,34.018982,-0.004371,-0.000423,0.000302,0,0
-118.291597,34.018982,0.004657,0.000241,-0.000202,0,0
-118.291597,34.018982,-0.004685,-0.000089,0.000005,0,0
-118.291597,34.018982,0.00368,0.00045,-0.000588,0,0
-118.291597,34.018982,-0.003372,-0.000481,0.000736,0,0
-118.291597,34.018982,0.003003,0.000002,-0.000174,0,0
-118.291597,34.018982,-0.001691,0.000241,0.000316,0,0
-118.291597,34.018982,0.000983,-0.00033,-0.000822,0,0
-118.291597,34.018982,-0.000817,0.000462,0.000671,0,0
-118.291597,34.018982,-0.000358,-0.000132,0.000988,0,0
-118.291597,34.018982,0.000574,-0.00019,-0.001332,0,0
-118.291597,34.018982,-0.00105,-0.000235,0.000932,0,0
-118.291597,34.018982,0.001838,0.000061,-0.000826,0,0
-118.291597,34.018982,-0.001649,0.000047,0.000335,0,0
-118.291597,34.018982,0.002143,-0.000359,-0.000817,0,0
-118.291597,34.018982,-0.004338,0.000602,0.00117,0,0
-118.291597,34.018983,0.005768,-0.00068,-0.001014,0,0
-118.291597,34.018983,-0.00604,0.000744,0.001911,0,0
-118.291597,34.018983,0.006281,0.000073,-0.002275,0,0
-118.291597,34.018983,-0.006113,-0.000081,0.002138,0,0
-118.291597,34.018985,0.005564,-0.001142,-0.001768,0,0
-118.291597,34.018985,-0.006143,0.001186,0.00248,0,0
-118.291597,34.018985,0.006062,-0.00064,-0.003043,0,0
-118.291597,34.018985,-0.004279,0.000338,0.002574,0,0
-118.291597,34.018984,0.003664,-0.000487,-0.002167,0,0
-118.291597,34.018984,-0.00085,-0.001193,0.000817,0,0
-118.291597,34.018984,-0.001962,0.001178,0.000223,0,0
-118.291597,34.018984,0.001309,-0.000871,-0.000238,0,0
-118.291598,34.018981,-0.000644,-0.00188,-0.000328,0,0
-118.291598,34.018981,-0.000073,0.001951,-0.000503,0,0
-118.291598,34.018981,-0.000675,-0.000588,0.001575,0,0
-118.291598,34.018981,0.000375,0.000212,-0.00164,0,0
-118.291597,34.01898,-0.000092,0.000895,0.002133,0,0
-118.291597,34.01898,0.000607,0.003218,-0.001575,0,0
-118.291597,34.01898,0.000184,-0.000129,0.000588,0,0
-118.291597,34.01898,-0.000162,0.004786,0.002009,0,0
-118.291597,34.018979,-0.001971,-0.003412,-0.000375,0,0
-118.291597,34.018979,0.000249,-0.004928,-0.002916,0,0
-118.291597,34.018979,0.003213,0.002189,0.000965,0,0
-118.291597,34.018979,-0.003576,-0.000854,0.000725,0,0
-118.291597,34.01898,0.003568,0.000554,-0.000395,0,0
-118.291597,34.01898,-0.002682,-0.001226,-0.00098,0,0
-118.291597,34.01898,0.001463,0.000353,0.000988,0,0
-118.291597,34.01898,0.000457,-0.000462,-0.000644,0,0
-118.291597,34.01898,-0.002164,0.001696,0.001624,0,0
-118.291597,34.01898,0.004036,-0.000599,-0.002978,0,0
-118.291597,34.01898,-0.005118,-0.000554,0.002462,0,0
-118.291597,34.01898,0.004733,-0.000286,-0.001866,0,0
-118.291597,34.01898,-0.004604,0.000492,0.002295,0,0
-118.291597,34.01898,0.004839,0.000174,-0.002821,0,0
-118.291597,34.01898,-0.00592,0.000171,0.003238,0,0
-118.291597,34.01898,0.006856,-0.000266,-0.003185,0,0
-118.291597,34.018979,-0.005399,-0.00084,0.001508,0,0
-118.291597,34.018979,0.001509,0.000359,0.000442,0,0
-118.291597,34.018979,0.001768,0.000016,0.000261,0,0
-118.291597,34.018979,-0.00166,-0.001704,-0.000644,0,0
-118.291597,34.01898,0.00091,-0.000688,-0.000638,0,0
-118.291597,34.01898,-0.001257,0.000655,-0.000086,0,0
-118.291597,34.01898,0.001217,0.001239,0.001125,0,0
-118.291597,34.01898,-0.001494,-0.002141,-0.000271,0,0
-118.291597,34.018979,0.00162,0.001968,-0.000498,0,0
-118.291597,34.018979,-0.001906,-0.000728,0.000865,0,0
-118.291597,34.018979,0.003534,-0.000647,-0.003011,0,0
-118.291597,34.018979,-0.003232,-0.00024,0.002269,0,0
-118.291597,34.018979,0.00243,0.002258,0.000991,0,0
-118.291597,34.018979,-0.002199,-0.001117,-0.001791,0,0
-118.291597,34.018979,-0.000395,-0.003322,0.003249,0,0
-118.291597,34.018979,0.001414,-0.007227,-0.003496,0,0
-118.291597,34.018975,-0.001606,-0.003442,0.002062,0,0
-118.291597,34.018975,0.002451,-0.001058,-0.002404,0,0
-118.291597,34.018975,-0.002164,0.003513,0.002507,0,0
-118.291597,34.018975,-0.000548,-0.000026,-0.002612,0,0
-118.291597,34.018972,0.001578,0.002714,0.001792,0,0
-118.291597,34.018972,0.000625,0.006613,0.002701,0,0
-118.291597,34.018972,-0.003137,0.000957,-0.004033,0,0
-118.291597,34.018972,0.003643,0.001445,0.003512,0,0
-118.291597,34.018951,-0.004715,0.000689,0.001688,0,0
-118.291597,34.018951,0.002882,-0.005212,-0.000145,0,0
-118.291597,34.018951,0.001673,-0.003604,-0.004603,0,0
-118.291597,34.018951,-0.001402,-0.00171,0.00161,0,0
-118.291598,34.018924,0.000521,-0.007928,-0.001925,0,0
-118.291598,34.018924,0.001262,-0.001326,0.000166,0,0
-118.291598,34.018924,-0.002097,0.001738,0.002563,0,0
-118.291598,34.018924,-0.002247,-0.004358,-0.003398,0,0
-118.291598,34.018883,0.00621,0.006485,0.002651,0,0
-118.291598,34.018883,-0.003,0.012014,-0.002088,0,0
-118.291598,34.018883,0.001284,0.006146,0.002149,0,0
-118.291598,34.018883,-0.002144,0.003814,0.000968,0,0
-118.291598,34.018826,-0.005645,-0.007935,-0.005959,0,0
-118.291598,34.018826,0.002709,-0.000878,0.00377,0,0
-118.291598,34.018826,0.005079,-0.00243,-0.000342,0,0
-118.291598,34.018826,-0.004344,-0.004699,-0.000182,0,0
-118.291598,34.018761,-0.000638,0.004347,0,0,0
-118.291598,34.018761,0.003348,-0.002827,-0.003062,0,0
-118.291598,34.018761,-0.001836,0.007503,0.003666,0,0
-118.291598,34.018761,0.00077,0.000601,-0.001172,0,0
-118.291598,34.018702,-0.000132,0.001699,0.001522,0,0
-118.291598,34.018702,-0.001581,-0.003053,-0.004203,0,0
-118.291598,34.018702,0.000039,0.003544,-0.001774,0,0
-118.291598,34.018702,0.009459,-0.001047,0.012532,0,0
-118.291599,34.018643,-0.005237,0.010613,-0.004448,0,0
-118.291599,34.018643,0.007665,-0.02724,-0.008228,0,0
-118.291599,34.018643,-0.015129,0.020637,0.002317,0,0
-118.291599,34.018643,0.018777,-0.028,-0.005976,0,0
-118.291597,34.018577,-0.00618,0.032585,0.005759,0,0
-118.291597,34.018577,-0.018592,-0.009876,0.005598,0,0
-118.291597,34.018577,0.00722,-0.009851,-0.01045,0,0
-118.291597,34.018577,0.029022,0.009149,0.018833,0,0
-118.291597,34.018517,-0.024925,0.001481,0.00318,0,0
-118.291597,34.018517,0.011807,0.001,-0.006709,0,0
-118.291597,34.018517,-0.011016,0.001673,0.005659,0,0
-118.291597,34.018517,-0.008483,-0.002759,-0.011187,0,0
-118.291596,34.018455,0.00256,0.001912,-0.002704,0,0
-118.291596,34.018455,0.002354,0.001304,0.002992,0,0
-118.291596,34.018455,0.006834,0.002279,-0.004277,0,0
-118.291596,34.018455,-0.003264,-0.002521,0.000697,0,0
-118.291597,34.0184,0.008482,-0.005122,0.002779,0,0
-118.291597,34.0184,-0.003275,0.001309,-0.002606,0,0
-118.291597,34.0184,0.004809,0.002321,0.004158,0,0
-118.291597,34.0184,0.002099,0.002395,-0.007089,0,0
-118.291598,34.018332,0.012124,-0.000822,0.010297,0,0
-118.291598,34.018332,-0.007203,0.004,-0.003722,0,0
-118.291598,34.018332,0.009684,0.010162,0.006375,0,0
-118.291598,34.018332,-0.000954,-0.005572,-0.012977,0,0
-118.291601,34.018196,0.049911,-0.016288,-0.030444,0,0
-118.291601,34.018196,-0.030176,0.001058,0.037676,0,0
-118.291601,34.018196,0.017475,0.008965,-0.005342,0,0
-118.291601,34.018196,-0.075869,-0.00981,-0.013342,0,0
-118.291601,34.018168,0.057037,0.011951,0.004075,0,0
-118.291601,34.018168,-0.014654,0.000901,0.011391,0,0
-118.291601,34.018168,-0.014095,0.003196,0.004942,0,0
-118.291601,34.018168,0.011096,-0.002043,-0.002395,0,0
-118.291488,34.01816,-0.008544,-0.007287,-0.000092,0,0
-118.291488,34.01816,0.015964,0.00215,-0.003415,0,0
-118.291488,34.01816,-0.011486,0.0019,0.004196,0,0
-118.291488,34.01816,0.003638,-0.001508,-0.003129,0,0
-118.291488,34.018126,-0.008312,-0.002371,-0.001281,0,0
-118.291488,34.018126,0.007895,-0.001134,-0.001453,0,0
-118.291488,34.018126,-0.005525,0.002938,0.007262,0,0
-118.291488,34.018126,0.00942,0.001022,-0.000265,0,0
-118.291396,34.018125,-0.024978,-0.001145,-0.001925,0,0
-118.291396,34.018125,0.002167,-0.003954,-0.00056,0,0
-118.291396,34.018125,-0.004777,0.000593,-0.002826,0,0
-118.291396,34.018125,0.000048,0.001517,0.000479,0,0
-118.291339,34.018125,0.001013,-0.001606,0.00325,0,0
-118.291339,34.018125,0.002132,0.001775,-0.002532,0,0
-118.291339,34.018125,0.000902,0.001957,0.009694,0,0
-118.291339,34.018125,-0.009498,-0.001058,-0.010475,0,0
-118.291287,34.018124,0.008573,-0.000101,0.003881,0,0
-118.291287,34.018124,-0.00581,0.001319,-0.000982,0,0
-118.291287,34.018124,0.009228,-0.00755,-0.000678,0,0
-118.291287,34.018124,-0.006509,0.004939,-0.000664,0,0
-118.291241,34.018124,0.001267,-0.002829,-0.001078,0,0
-118.291241,34.018124,0.003412,0.00229,0.004002,0,0
-118.291241,34.018124,-0.005248,-0.000557,-0.002164,0,0
-118.291241,34.018124,0.004654,0.00389,0.001982,0,0
-118.291201,34.018142,-0.001329,-0.002841,-0.004827,0,0
-118.291201,34.018142,-0.003283,-0.001495,0.001959,0,0
-118.291201,34.018142,0.002469,0.001789,-0.0038,0,0
-118.291201,34.018142,0.000484,0.000177,0.001816,0,0
-118.291156,34.018156,-0.008659,-0.004663,0.004097,0,0
-118.291156,34.018156,0.009457,0.006177,-0.000982,0,0
-118.291156,34.018156,-0.000734,-0.000212,-0.000747,0,0
-118.291156,34.018156,-0.006278,-0.000773,-0.003328,0,0
-118.29112,34.018156,0.006964,0.003697,0.003244,0,0
-118.29112,34.018156,-0.001743,0.000862,0.002143,0,0
-118.29112,34.018156,-0.000792,0.000233,-0.000851,0,0
-118.29112,34.018156,-0.000428,0.000983,-0.000761,0,0
-118.29108,34.018155,0.001875,-0.009084,-0.000199,0,0
-118.29108,34.018155,-0.001049,0.001217,-0.001671,0,0
-118.29108,34.018155,0.000381,-0.001632,0.000431,0,0
-118.29108,34.018155,0.000857,0.001232,0.000527,0,0
-118.291051,34.018155,-0.001993,0.000924,-0.000565,0,0
-118.291051,34.018155,0.003347,-0.000391,0.00129,0,0
-118.291051,34.018155,0.004364,-0.000571,-0.001013,0,0
-118.291051,34.018155,-0.007413,0.002424,-0.000033,0,0
-118.291028,34.018156,0.001097,-0.001445,0.000529,0,0
-118.291028,34.018156,-0.003591,-0.000092,0.002854,0,0
-118.291028,34.018156,0.001183,-0.000565,-0.001727,0,0
-118.291028,34.018156,0.00464,-0.000019,-0.002116,0,0
-118.291007,34.018156,-0.002248,0.000086,0.001271,0,0
-118.291007,34.018156,-0.002273,0.001287,-0.001218,0,0
-118.291007,34.018156,0.002756,-0.002743,0.001069,0,0
-118.291007,34.018156,0.004725,0.001575,-0.000476,0,0
-118.290981,34.018156,-0.003331,0.001396,-0.000671,0,0
-118.290981,34.018156,-0.002698,-0.000728,0.000524,0,0
-118.290981,34.018156,0.001318,-0.000932,0.002172,0,0
-118.290981,34.018156,-0.004561,-0.003554,-0.00335,0,0
-118.290953,34.018155,0.003457,-0.003843,0.003723,0,0
-118.290953,34.018155,0.003296,-0.00251,-0.000675,0,0
-118.290953,34.018155,-0.004626,0.00194,-0.002686,0,0
-118.290953,34.018155,0.00298,-0.000588,0.001361,0,0
